"150t650","55494/29/10","0","1238.40"
"150t651","55494/93/10","0","1238.40"
"150t652","55520/48/10","0",\N
"150t653","55522/48/10","0",\N
"150t654","55523/48/10","0",\N
"150t655","55524/48/10","0",\N
"150t656","55530/31/10","0",\N
"150t657","55532/31/10","0",\N
"150t658","55533/31/10","0",\N
"150t659","55590/30/10","0","333.60"
"150t660","55590/67/10","0","333.60"
"150t661","55592/30/10","0","606.00"
"150t662","55592/67/10","0","606.00"
"150t663","55594/30/10","0","1212.00"
"150t664","55594/67/10","0","1212.00"
"150t665","55598/30/10","0","1368.00"
"150t666","55598/67/10","0","1368.00"
"150t667","55610/05/10","0",\N
"150t668","55612/05/10","0",\N
"150t669","55614/05/10","0",\N
"150t670","55618/05/10","0",\N
"150t671","55870/30/10","0","343.20"
"150t672","55874/30/10","0","1264.80"
"150t673","55879/30/10","0","1057.20"
"150t674","55955/86/10","0","372.00"
"150t675","55957/86/10","0","717.60"
"150t676","55958/86/10","0","1368.00"
"150t677","55959/86/10","0","1368.00"
"150t678","56230/48/10","0",\N
"150t679","56232/48/10","0",\N
"150t680","56233/48/10","0",\N
"150t681","56234/48/10","0",\N
"150t682","56270/20/10","0",\N
"150t683","56270/33/10","0",\N
"150t684","56274/20/10","0",\N
"150t685","56274/33/10","0",\N
"150t686","56279/20/10","0",\N
"150t687","56279/33/10","0",\N
"150t688","56320/30/10","0",\N
"150t689","56320/31/10","0","441.60"
"150t693","56322/30/10","0",\N
"150t694","56322/31/10","0","882.00"
"150t695","56324/30/10","0",\N
"150t696","56324/31/10","0","1753.20"
"150t697","56330/30/10","0","568.80"
"150t698","56330/31/10","0","568.80"
"150t700","56332/31/10","0","1057.20"
"150t701","56333/30/10","0","1548.00"
"150t702","56333/31/10","0","1548.00"
"151t703","01302/01/30","0","343.20"
"151t704","1302/01/31","0","343.20"
"151t705","1304/01/30","0","396.00"
"151t706","1465/01/30","0","491.00"
"151t706","1465/01/30","0","513.60"
"151t708","1620/01/30","0",\N
"151t709","1621/01/30","0",\N
"186t710","01622/01/30","0",\N
"186t711","1623/01/30","0",\N
"152t712","1624/01/30","0",\N
"152t713","1624/03/30","0",\N
"151t714","1726/01/93","0","562.80"
"186t715","1727/01/93","0","1548.00"
"186t716","1728/01/93","0","2295.60"
"151t717","1907/01/47","0","249.60"
"186t719","1908/01/47","0","375.60"
"186t720","1909/01/47","0","511.20"
"153t721","03625/81/43","0",\N
"153t722","07616/01/54","0","372.00"
"153t723","07626/01/54","0",\N
"151t725","15020/42/10","0","391.20"
"151t726","15020/54/10","0","391.20"
"151t727","15021/42/10","0","391.20"
"151t728","15021/54/10","0","391.20"
"186t729","15022/42/10","0","391.20"
"186t730","15022/54/10","0","391.20"
"186t731","15023/42/10","0","763.20"
"186t732","15023/54/10","0","763.20"
"152t733","15024/42/10","0","1515.60"
"152t734","15024/54/10","0","1515.60"
"152t735","15025/42/10","0","2724.00"
"152t736","15025/54/10","0","2724.00"
"154t737","15026/42/10","0","379.20"
"154t738","15026/54/10","0","379.20"
"151t739","15030/45/10","0","511.20"
"151t740","15031/45/10","0","511.20"
"186t741","15032/45/10","0","511.20"
"186t742","15033/45/10","0","903.60"
"152t743","15035/45/10","0","3120.00"
"154t744","15036/45/10","0","508.80"
"151t745","15141/45/10","0",\N
"186t746","15143/45/10","0",\N
"152t747","15145/45/10","0",\N
"151t748","15170/42/10","0","548.40"
"151t749","15171/42/10","0","548.40"
"186t750","15172/42/10","0","548.40"
"186t751","15173/42/10","0","913.20"
"152t752","15175/42/10","0","3162.00"
"154t753","15176/42/10","0","523.20"
"151t754","15190/86/10","0","375.60"
"151t755","15191/86/10","0","375.60"
"186t756","15192/86/10","0","375.60"
"186t757","15193/86/10","0","810.00"
"154t758","15196/86/10","0","375.60"
"151t759","15201/86/10","0","1083.60"
"186t760","15202/86/10","0","1032.00"
"152t761","15205/86/10","0","5078.40"
"154t762","15206/86/10","0","1083.60"
"151t763","15211/42/10","0","925.20"
"186t764","15213/42/10","0","1675.20"
"154t765","15216/42/10","0","925.20"
"151t766","15221/86/10","0","686.40"
"186t767","15222/86/10","0",\N
"152t768","15225/86/10","0",\N
"154t769","15226/86/10","0",\N
"151t770","15250/45/10","0",\N
"151t771","15251/45/10","0",\N
"186t772","15252/45/10","0",\N
"151t773","15261/42/10","0","699.60"
"186t774","15263/42/10","0","1290.00"
"154t775","15266/42/10","0",\N
"151t776","15270/86/10","0","789.60"
"186t777","15272/86/10","0","1368.00"
"151t778","15277/86/10","0","789.60"
"151t779","15280/54/10","0","838.80"
"186t780","15282/54/10","0","1470.00"
"186t781","15283/54/10","0","2037.60"
"151t782","15320/86/10","0",\N
"186t783","15323/86/10","0",\N
"151t784","15330/54/10","0","632.40"
"151t785","15331/54/10","0","632.40"
"186t786","15332/54/10","0","632.40"
